epoch,client_0_accuracy,client_0_loss,client_1_accuracy,client_1_loss,client_2_accuracy,client_2_loss,client_3_accuracy,client_3_loss,client_4_accuracy,client_4_loss,client_5_accuracy,client_5_loss,client_6_accuracy,client_6_loss,client_7_accuracy,client_7_loss,avg_accuracy,avg_loss
105,0.7531,1.536715503501892,0.7443,1.680038370513916,0.7501,1.673162264251709,0.7623,1.4934773983001708,0.7618,1.5534877767562867,0.7536,1.607255039691925,0.7671,1.5132292546272277,0.7541,1.5561868618011474,0.7558,1.5766940586805342
106,0.7618,1.5061618266582488,0.7418,1.6406291965484618,0.7467,1.6039140010833741,0.6665,2.8109162673950197,0.7638,1.454227624320984,0.7541,1.5702729566574096,0.7444,1.7709166538238525,0.7482,1.560927972984314,0.7409125000000001,1.739745812433958
107,0.7318,1.844769824028015,0.75,1.6303535667419433,0.749,1.5310862854003906,0.7553,1.5888383600234985,0.7655,1.4561085968017577,0.7515,1.6060495424270629,0.7579,1.5245895017147064,0.7463,1.664744603919983,0.7509125,1.6058175351321697
108,0.7465,1.5340620240688323,0.7329,1.8061821880340576,0.7235,1.790782953643799,0.7627,1.3783988009929657,0.7566,1.5517500560760498,0.7661,1.445188191795349,0.7563,1.591157624053955,0.7563,1.4662995960235596,0.7501125,1.570477679336071
109,0.7522,1.476817983531952,0.7544,1.5267880737304687,0.7268,1.8094954833984376,0.7626,1.5001353868484497,0.7552,1.4963258945465088,0.7472,1.6750938167572023,0.7598,1.6048889207363128,0.7703,1.392265845298767,0.7535624999999999,1.5602264256060123
110,0.765,1.369934523487091,0.7422,1.6271067390441893,0.7362,1.7062532733917237,0.7706,1.3830912630081176,0.7559,1.4937187465667725,0.7636,1.430674460029602,0.7457,1.7180100635528563,0.7477,1.567143980550766,0.7533625,1.5369916312038898
111,0.7582,1.527902935218811,0.745,1.6581854679107666,0.7464,1.592397423171997,0.7413,1.6785152332782745,0.7583,1.5845613203048705,0.7526,1.5500542476654053,0.7587,1.4437061312675477,0.7211,1.8577260825157165,0.7477,1.6116311051666736
112,0.7639,1.4025370680093765,0.7618,1.3787184215545654,0.7308,1.751849085044861,0.7109,1.9536370323181151,0.7702,1.3948890419006348,0.7683,1.448153773880005,0.7694,1.4305253749847413,0.7475,1.6057898083209992,0.75285,1.5457624507516623
113,0.7728,1.4510492946624756,0.7134,2.0142727973937986,0.7265,1.902093967628479,0.7176,2.0147437925338747,0.7625,1.4686223051071168,0.7431,1.654000065612793,0.7667,1.4692266405105592,0.751,1.5268907254219055,0.7442,1.6876124486088753
114,0.7605,1.5081355852127076,0.7413,1.713703741836548,0.7554,1.4610394557952882,0.7467,1.5272013182640076,0.7661,1.4833262943267822,0.7398,1.7520625621795654,0.7569,1.49543256149292,0.7597,1.3990713353633881,0.7533,1.5424966068089008
115,0.7699,1.4630035542488098,0.7612,1.5029332431793212,0.7523,1.6138968761444092,0.7451,1.5972651695251465,0.7763,1.3854269937515258,0.7725,1.3799902554512025,0.7633,1.5148983768463136,0.7587,1.4933299862861633,0.7624124999999999,1.4938430569291115
116,0.7787,1.4147729563713074,0.7568,1.3981955266952515,0.7678,1.3708815348625183,0.7623,1.5207532798290253,0.7462,1.6434878871917724,0.7618,1.4742533527374269,0.7635,1.4832201770782472,0.7457,1.6821856328964233,0.76035,1.4984687934577465
117,0.7613,1.5606019627571106,0.7618,1.4531078695297241,0.7316,1.7354097793579102,0.7703,1.4366328187942505,0.767,1.3843093482971192,0.7624,1.4295738292694091,0.724,1.8592370076656342,0.7577,1.5565421949386598,0.7545124999999999,1.5519268513262272
118,0.7843,1.3384134225845337,0.7535,1.61932279586792,0.7253,1.8050950492858886,0.7692,1.4342123595237732,0.7653,1.5196941917419433,0.7518,1.530326501941681,0.767,1.4603375861167909,0.7533,1.4889508125305175,0.7587124999999999,1.524544089949131
119,0.7434,1.7649999628543853,0.7472,1.526694107055664,0.7447,1.612571029663086,0.76,1.6414915279388427,0.7673,1.4518106410980225,0.6641,2.430882102394104,0.7249,1.8057710710525512,0.741,1.5773988079071044,0.736575,1.7264524062454698
120,0.7563,1.5324835123062133,0.7392,1.670755927658081,0.7519,1.5918402179718019,0.7201,1.9917587100982665,0.7559,1.571937707901001,0.7359,1.7868023451805115,0.7586,1.5310047492980956,0.7438,1.7491061477661132,0.7452125,1.6782111647725104
121,0.7607,1.66304016623497,0.7386,1.647881767463684,0.7525,1.5845663681030273,0.7519,1.641619955444336,0.7794,1.3671984226226808,0.765,1.475198030090332,0.7615,1.5949906593322754,0.7272,1.8370085651397705,0.7546,1.6014379918038846
122,0.6988,2.126401300048828,0.7489,1.6271215509414674,0.7074,1.938727473258972,0.7376,1.6133518926620483,0.7643,1.5901792032241822,0.7749,1.3249898830413818,0.7183,2.050338400554657,0.7447,1.6334755714416505,0.7368625,1.7380731593966483
123,0.7451,1.650607781791687,0.7535,1.5496759002685547,0.7446,1.7232359699249267,0.7654,1.4969614064216614,0.7592,1.576697615814209,0.7604,1.5369419616699218,0.7515,1.6989765254974365,0.7414,1.6941563190460205,0.7526375000000001,1.6159066850543022
124,0.7511,1.51880737657547,0.7509,1.6441741054534913,0.7464,1.5988635002136231,0.7465,1.6787370861053468,0.7548,1.646183378982544,0.7332,1.8195343851089478,0.7747,1.4110248165130614,0.7443,1.5544355036735535,0.7502375000000001,1.6089700190782548
125,0.7544,1.5402680950164795,0.7442,1.6202256803512574,0.7541,1.4983777276992798,0.7451,1.6889653763771058,0.7404,1.9021305973052978,0.7592,1.4617746185302734,0.7456,1.696519819355011,0.7461,1.5981139226913452,0.7486375,1.625796979665756
126,0.7465,1.6936399490356446,0.7696,1.3645870944976806,0.7634,1.4413179664611817,0.7589,1.6310440586090087,0.7484,1.5477475372314453,0.7588,1.4834167048454285,0.7312,1.8865030450820923,0.7703,1.4015154403686523,0.7558875,1.5562214745163918
127,0.7785,1.3686761543750763,0.7346,1.889343679046631,0.7669,1.4444844610214234,0.7608,1.5550527326583863,0.7647,1.5779745971679688,0.7306,1.7308631767272948,0.7423,1.7188263061523437,0.7575,1.619843918800354,0.7544875,1.613133128243685
128,0.7602,1.5167165294647216,0.7363,1.7246794597625732,0.757,1.5542107023239136,0.7153,2.009773072052002,0.7414,1.7011263359069824,0.7565,1.5810191442489625,0.7256,1.7523509300231934,0.7582,1.550702830696106,0.7438125,1.6738223755598067
129,0.7731,1.3054689004898072,0.7628,1.3939806385040283,0.7766,1.336986677646637,0.7685,1.4896340518951416,0.7621,1.5223418342590331,0.739,1.6952170558929442,0.7379,1.7383735836029053,0.763,1.5906772708892822,0.760375,1.5090850016474724
130,0.7602,1.4713345700263978,0.7571,1.6044432209014892,0.769,1.4797246547698975,0.7696,1.4362933471679689,0.779,1.3815809661865235,0.7698,1.4736910638809204,0.7368,1.7649835145950317,0.7548,1.557018349647522,0.7620375,1.521133710896969
131,0.784,1.3289474076271057,0.7089,2.172245224761963,0.7403,1.8185673864364624,0.7652,1.4625736743450164,0.7525,1.580536163520813,0.7751,1.4226057447433471,0.7535,1.6401135644912719,0.7475,1.7292653106689453,0.753375,1.6443568095743657
132,0.7779,1.4219617340087891,0.7588,1.594326167011261,0.7305,1.885069158744812,0.7668,1.5297829242706298,0.7837,1.3436314748764038,0.7805,1.428546626663208,0.7166,1.9684890336990357,0.7387,1.7472243469238282,0.7566875,1.614878933274746
133,0.7459,1.6927989590644836,0.743,1.7156307794570922,0.7529,1.6308123401641845,0.7629,1.6434549545288086,0.7419,1.6653190160751343,0.7741,1.4466977983474731,0.7733,1.4170671012878417,0.761,1.509748501396179,0.756875,1.5901911812901495
134,0.7786,1.3954373047828674,0.766,1.4208253582000732,0.7183,2.0039831575393676,0.758,1.634242628288269,0.7737,1.426917036819458,0.7716,1.5599480798721312,0.778,1.3575986355781555,0.7244,2.021611675643921,0.758575,1.6025704845905304
135,0.7648,1.5284427505493163,0.7521,1.5779354509353638,0.7104,2.150195257568359,0.7629,1.4632677549362183,0.7685,1.5211206241607667,0.7875,1.3422677980422975,0.7735,1.4535464517593384,0.7319,1.7751703674316406,0.7564500000000001,1.6014933069229125
136,0.7731,1.416096440345049,0.775,1.3596143745422364,0.7171,1.7656626346588136,0.7578,1.5772154275894166,0.7549,1.6024539011001586,0.7721,1.4718558124542236,0.7815,1.4126525506973266,0.7327,1.7470887247085571,0.758025,1.5440799832619727
137,0.7772,1.3335508529663085,0.7591,1.5534513042449951,0.7441,1.6030205705165863,0.6999,2.1992202289581297,0.7418,1.8376911598205565,0.7418,1.8496785625457763,0.7738,1.4475705973625184,0.7436,1.7372283533096313,0.7476625,1.6951764537155627
138,0.7745,1.5138631998062133,0.7585,1.538184032058716,0.7373,1.6677195360183716,0.7537,1.6935416185379029,0.7232,1.8180029176712036,0.7536,1.6213030294418336,0.7658,1.5912723320007325,0.7408,1.776624757194519,0.7509250000000001,1.6525639278411863
139,0.7535,1.6663835536956788,0.7619,1.5307369630813599,0.7683,1.4297686601638795,0.7652,1.55954237575531,0.764,1.4990450759887695,0.7401,1.6899723609924315,0.6921,2.4803828807830812,0.75,1.5618958583831788,0.7493875000000001,1.6772159661054613
140,0.7619,1.4709024085998534,0.7574,1.5366348604202271,0.7558,1.5253138957977295,0.753,1.669862705230713,0.7544,1.592267447090149,0.7045,2.184833506202698,0.7401,1.6279739820480346,0.7239,1.8672839454650878,0.743875,1.6843840938568115
141,0.7699,1.5201021392822265,0.7098,2.1176097229003905,0.7265,1.7766316558837891,0.7609,1.4527917099952699,0.7701,1.3770972471237182,0.7462,1.6749536437988282,0.7569,1.5500789960861205,0.7548,1.5959343398094177,0.7493875000000001,1.63314993185997
142,0.7587,1.5927523780822754,0.7771,1.339666946220398,0.7587,1.5199515480041503,0.7529,1.6296523427009582,0.7213,2.073948522567749,0.709,2.1678492084503174,0.7615,1.564644799041748,0.7457,1.5166513411521911,0.7481125,1.6756396357774734
143,0.7595,1.4881465072631836,0.7246,1.9140873725891114,0.7606,1.560255491256714,0.7611,1.5822201802253724,0.7355,1.8732043643951417,0.7316,1.8047043659210205,0.7619,1.605401860332489,0.753,1.6495301185607911,0.748475,1.6846937825679777
144,0.7444,1.6418055168151855,0.7005,2.2776216423034668,0.7727,1.3713546255111695,0.7713,1.4573006549835206,0.7096,2.1472020317077636,0.7564,1.497260757446289,0.7694,1.4740832305908202,0.7698,1.477901900100708,0.7492625,1.6680662949323652
145,0.7486,1.8807728357315063,0.75,1.6344221683502198,0.7322,1.713685270690918,0.773,1.369473023223877,0.7348,1.8432462217330932,0.7598,1.5470760131835937,0.7362,1.9066147539138794,0.7647,1.5376035160064698,0.7499125,1.6791117253541947
146,0.7593,1.5355443749904634,0.7697,1.4798182273864746,0.7254,1.8338340339660644,0.7683,1.466744715118408,0.7366,1.7234738101959228,0.7741,1.357799548625946,0.7418,1.750713063621521,0.7665,1.5735477841854095,0.7552125000000001,1.590184444761276
147,0.7081,2.07830143699646,0.7469,1.6725617685317993,0.7634,1.5724226314544678,0.7613,1.4815611824035644,0.7839,1.3573272769927978,0.7764,1.342637361907959,0.7591,1.5513640902519226,0.7503,1.8535662496566772,0.756175,1.6137177497744561
148,0.7538,1.6059511075019837,0.7529,1.500676265525818,0.7598,1.5175326892852783,0.7659,1.5819473845481873,0.7548,1.6360217315673828,0.7544,1.571273959159851,0.7596,1.6171529455184936,0.7489,1.519936821746826,0.7562625000000001,1.5688116131067276
149,0.77,1.4478842564582826,0.7439,1.653547144317627,0.7472,1.7191122798919678,0.7786,1.3469106696128845,0.7704,1.4267344892501832,0.7836,1.3746883892059327,0.7493,1.6324295578956605,0.753,1.6687022463798522,0.762,1.5337511291265489
150,0.7597,1.5639004030227661,0.7594,1.58433045463562,0.7436,1.7403815505981446,0.764,1.504936718559265,0.7604,1.6142251106262206,0.7697,1.4765648388862609,0.7779,1.3310080846786498,0.7381,1.6130308744430542,0.7591,1.5535472544312476
151,0.7635,1.4855802877426147,0.76,1.6143607879638673,0.762,1.4370390863418578,0.7699,1.5341961767196655,0.772,1.4405584175109862,0.7588,1.5628621238708496,0.7679,1.4328340953826904,0.7805,1.3442908637046813,0.766825,1.4814652299046516
152,0.7755,1.4683340719223021,0.7478,1.6639316596984863,0.7472,1.680091836166382,0.7417,1.8620339557647705,0.7722,1.4731853240966797,0.7607,1.475814633655548,0.7613,1.554036897277832,0.7451,1.78486653175354,0.7564375,1.6202868637919425
153,0.7827,1.342295081615448,0.7541,1.6406367321014403,0.7427,1.7782218250274657,0.7164,2.1607209335327147,0.7454,1.7677580165863036,0.7611,1.6409865550994873,0.7745,1.5410812006473542,0.7529,1.7235574766159059,0.753725,1.699407227653265
154,0.7809,1.4035564379692078,0.7583,1.5090724712371826,0.7609,1.5073002170562744,0.7261,2.113707084941864,0.7789,1.359042319869995,0.7332,1.9082033164978027,0.7849,1.4126896553039552,0.7302,1.842382466506958,0.756675,1.631994246172905
155,0.7594,1.6980011861801148,0.7658,1.5082037635803223,0.7333,1.8878592310905458,0.725,1.9027803681373596,0.7505,1.7771221878051757,0.7597,1.5331793380737304,0.7673,1.581071322441101,0.7519,1.5455704398155212,0.7516125,1.679223479640484
156,0.7573,1.6446237340927123,0.735,1.9107478370666504,0.7538,1.6102972938537599,0.7696,1.4676504254341125,0.7625,1.5407289575576781,0.7588,1.4982767296791077,0.756,1.6774342234611512,0.7258,1.9709866831302643,0.75235,1.6650932355344294
157,0.7437,1.8699621806144715,0.7427,1.693245287322998,0.7441,1.7005247375488282,0.7384,1.7756921637535095,0.7734,1.3794111764907837,0.7583,1.6379971574783325,0.7532,1.6264239450454712,0.7511,1.6377380558013916,0.7506124999999999,1.6651243380069731
158,0.7791,1.3806792938232422,0.7646,1.500483625793457,0.6919,2.4253675479888916,0.7716,1.437424027824402,0.7564,1.57096888961792,0.7692,1.4444563749313355,0.7691,1.6088141146659851,0.7587,1.4376777196884156,0.7575749999999999,1.600733949291706
159,0.7617,1.5692745418548584,0.7559,1.6103715293884278,0.7417,1.8320799644470216,0.7549,1.6388218001365662,0.7686,1.5053448547363282,0.7559,1.680170075416565,0.7711,1.4908574361801148,0.7588,1.57068234872818,0.758575,1.6122003188610077
160,0.7485,1.6840766738891602,0.7688,1.4447538528442383,0.7541,1.592421552181244,0.7537,1.5649613203048707,0.7604,1.6070420406341552,0.7677,1.4729118490219115,0.7691,1.5551791893005371,0.7431,1.8225069360733033,0.758175,1.5929816767811775
161,0.7383,1.864476699066162,0.7505,1.5999623207092286,0.745,1.718589596939087,0.7526,1.6630498813152312,0.7681,1.491141750907898,0.7763,1.4204836256027222,0.767,1.6372117067337035,0.763,1.5621753938674927,0.7575999999999999,1.6196363718926907
162,0.7758,1.4393848484039307,0.7569,1.5620317710876466,0.744,1.7034583782196044,0.6893,2.4877804447174072,0.7597,1.5703589851379394,0.7801,1.3832011960983277,0.7563,1.717787057685852,0.7583,1.5192788553714751,0.75255,1.672910192090273
163,0.7738,1.4732421736717225,0.7386,1.6720593294143677,0.7572,1.6009981670379638,0.7543,1.549065421485901,0.7765,1.46577375831604,0.7745,1.4753472438812256,0.757,1.6828831468105316,0.7735,1.46540524892807,0.7631749999999999,1.5480968111932278
164,0.7735,1.4965432079315186,0.7467,1.7493469038009644,0.7633,1.5105855739593506,0.78,1.3860491697311401,0.7556,1.6035011462211608,0.7707,1.4438579601287842,0.768,1.4628050149917602,0.7778,1.4606852546691895,0.76695,1.5141717789292335
165,0.7617,1.5626617923736572,0.7633,1.5828698417663574,0.6848,2.4110175689697266,0.7766,1.485958776116371,0.7622,1.7337824422836303,0.7591,1.584134697341919,0.7595,1.523248029613495,0.7749,1.3830700705528258,0.7552625,1.6583429023772478
166,0.7669,1.4898627996444702,0.7681,1.39060547580719,0.7408,1.8266327991485596,0.7573,1.5680687581062316,0.7865,1.326605772972107,0.7686,1.522275789642334,0.7681,1.4181365607261658,0.7189,1.9825063169956207,0.7594000000000001,1.5655867841303348
167,0.7431,1.7602812450408936,0.7234,2.0322878192901612,0.745,1.7304317380905152,0.7695,1.5919855514526366,0.784,1.334958430480957,0.7604,1.5648461357116699,0.7421,1.750483502960205,0.7742,1.5043779967308044,0.7552125,1.6587065524697304
168,0.7766,1.44615968208313,0.7607,1.5623731707572937,0.7265,1.8615257297515868,0.7542,1.6309467193603515,0.7816,1.3909988452911377,0.7574,1.589453572845459,0.7736,1.484595590519905,0.7307,1.847361061668396,0.7576625,1.6016767965346577
169,0.7606,1.8345017812252045,0.7665,1.527100902557373,0.735,1.7543460609436035,0.7754,1.4186258558273315,0.7737,1.4466360347747802,0.7506,1.6248191444396973,0.7641,1.5411590199232101,0.7489,1.6812717714309693,0.75935,1.6035575713902712
170,0.7836,1.3064240264892577,0.7632,1.4534048580169678,0.7576,1.5649823863983154,0.7513,1.7792856384277345,0.7896,1.3811202753067016,0.7657,1.4846578395843506,0.7481,1.7873411070346832,0.7716,1.3646888338565826,0.7663374999999999,1.5152381206393242
171,0.7066,2.112697966194153,0.7677,1.4920098526000976,0.7566,1.557755047416687,0.7663,1.616993336248398,0.7828,1.4048428324699402,0.7669,1.5870279571533203,0.7405,1.72260888671875,0.7654,1.5284547392845154,0.7565999999999999,1.6277988272607327
172,0.7447,1.6583972541809082,0.7456,1.7025097099304198,0.7123,2.1452810737609864,0.7673,1.5035256504058838,0.7792,1.4264296436309813,0.7534,1.5748555252075196,0.7438,1.7253675106048585,0.7316,1.8943824604034425,0.7472375,1.703843603515625
173,0.7681,1.4369813743591309,0.734,1.8524506607055664,0.7627,1.4937140993118285,0.7666,1.5436707262039184,0.7135,2.134590546417236,0.7725,1.476321591949463,0.7725,1.4743638315200807,0.7419,1.6332620513916016,0.7539750000000001,1.6306693602323532
174,0.7924,1.2924738046169282,0.7737,1.3930300714492798,0.7328,1.7782956748962402,0.7688,1.583607884979248,0.6856,2.3882276584625246,0.7604,1.5338307586669921,0.7746,1.4857292060375213,0.735,1.7940204894065857,0.7529125,1.656151943564415
175,0.7686,1.493042866706848,0.7798,1.4119500553131104,0.7639,1.5359879718780518,0.7295,1.9338150194168091,0.73,1.8125322637557983,0.7484,1.72152997341156,0.7834,1.3763557014465333,0.7566,1.6041449565887451,0.757525,1.6111698510646821
176,0.7862,1.3043981817245482,0.7606,1.5645317989349365,0.7617,1.591744097518921,0.7506,1.7059516929626466,0.7441,1.7768591993331908,0.7804,1.3657852657318115,0.7768,1.4163774406909944,0.7714,1.5976438584327697,0.766475,1.5404114419162274
177,0.7929,1.2617590334653854,0.778,1.4691809730529786,0.7561,1.4868881538391114,0.7519,1.827187798500061,0.7724,1.3881801568984986,0.7155,1.9995504943847657,0.7813,1.4789892974853516,0.734,1.857321495628357,0.7602625,1.5961321754068136
178,0.7879,1.2920976457595825,0.7814,1.4743074424743652,0.7477,1.7935620359420776,0.7541,1.6171911240577699,0.7631,1.699003250694275,0.7611,1.5352957347869873,0.7687,1.6353026880264283,0.7615,1.5162079918861389,0.7656875000000001,1.570370989203453
179,0.7712,1.589488867664337,0.7615,1.5796933891296387,0.7401,1.7470442768096923,0.7442,1.697120065689087,0.7675,1.4552996355056762,0.7577,1.5986055057525634,0.7731,1.4934208128929138,0.7636,1.5199450512886048,0.7598624999999999,1.5850772005915643
180,0.7808,1.3340838451385497,0.7734,1.3923332553863526,0.7607,1.560206823348999,0.7724,1.434598042011261,0.7822,1.3461286754608155,0.7834,1.355149967956543,0.7824,1.4013762774467469,0.7522,1.6952334157943725,0.7734375,1.4398887878179552
181,0.7746,1.4110139245033264,0.7378,1.9360922760009767,0.7638,1.50641728143692,0.762,1.5348521010398866,0.7896,1.3068523878097533,0.787,1.2963109909057617,0.7438,1.7588657638549805,0.7738,1.484533261680603,0.76655,1.529367248404026
182,0.7621,1.6971893587112428,0.7569,1.709086259841919,0.763,1.540107372379303,0.7717,1.5840723357200623,0.7627,1.617235422897339,0.7385,1.8784593175888062,0.7505,1.771540664100647,0.7699,1.3986335683822633,0.7594125,1.649540537452698
183,0.775,1.421853167247772,0.7492,1.737752255821228,0.7632,1.55348214263916,0.7824,1.4103931599617003,0.748,1.7424785530090332,0.7628,1.6116358432769775,0.7652,1.556502810907364,0.7651,1.5404493768692016,0.7638625,1.5718184137165547
184,0.7841,1.3409531894683837,0.7613,1.594689652824402,0.7682,1.588647061920166,0.7897,1.3194958088874817,0.7706,1.5714873790740966,0.7883,1.3213517592430115,0.757,1.589436625766754,0.7631,1.5777353611946106,0.7727875,1.4879746047973632
185,0.7884,1.3440446248054505,0.7635,1.4615079139709473,0.7351,1.8919374015808106,0.7608,1.5614715225219726,0.7831,1.3617739753723144,0.7759,1.4568127509117126,0.7733,1.5352161757469178,0.7555,1.5446446972846986,0.76695,1.519676132774353
186,0.7784,1.411576460838318,0.7726,1.3903542907714843,0.7647,1.5568380367279053,0.7756,1.539263758277893,0.7649,1.4869234859466554,0.7753,1.4872895761489868,0.7612,1.5368876791477204,0.7235,2.1647281940460203,0.764525,1.571732685238123
187,0.7796,1.4797923069000245,0.7771,1.5086061470031737,0.7681,1.5192579568862914,0.7718,1.5902070713043213,0.7569,1.6270177507400512,0.774,1.4921413385391236,0.7597,1.620383882856369,0.7535,1.5900263353347779,0.7675875,1.5534290986955166
188,0.7844,1.3476153980255128,0.7671,1.4968666282653809,0.7233,1.9841051078796386,0.7138,2.0611013459682463,0.7814,1.3872681638717652,0.7576,1.7890521633148193,0.7664,1.5021083335876464,0.7602,1.5855908993721008,0.756775,1.6442135050356388
189,0.7766,1.4476035259783269,0.7531,1.8228378154754639,0.7187,2.1067143268585204,0.7761,1.449808517742157,0.7359,1.9941116535186767,0.7524,1.7316003677368164,0.7676,1.442402306842804,0.711,2.3188903836250305,0.7489250000000001,1.7892461122222245
190,0.7683,1.5538539739608765,0.7741,1.437153451538086,0.702,2.1575962173461916,0.7542,1.6404176167488098,0.7759,1.3988832126617432,0.741,1.7535890140533448,0.775,1.4878435923099518,0.7382,1.7581778314590455,0.7535875,1.6484393637597563
191,0.7713,1.4366503442764282,0.7732,1.4217947776794433,0.7528,1.5282910667419434,0.756,1.6258494119644165,0.7797,1.3444486896514893,0.7502,1.6668080406188965,0.7783,1.4060967510223388,0.7633,1.5218151350021363,0.7656000000000001,1.4939692771196365
192,0.7561,1.6163799018859863,0.7743,1.5054417051315307,0.7594,1.5370782369613647,0.7675,1.475372117614746,0.7539,1.7014676200866699,0.7065,2.1629507751464843,0.764,1.552879870223999,0.7724,1.4627282006263733,0.7567625,1.6267873034596443
193,0.7672,1.5716232747077943,0.7578,1.7067975952148438,0.7791,1.325045934677124,0.7659,1.443266413116455,0.7903,1.3460212448120117,0.7523,1.5949315322875977,0.7637,1.5935724256515502,0.7647,1.504400004529953,0.767625,1.510707303124666
194,0.7832,1.346399948310852,0.7419,1.7642502235412598,0.7765,1.3745109273910523,0.7417,1.847412260580063,0.779,1.4419959192276002,0.7485,1.7098006895065307,0.7776,1.4594124229431151,0.7292,1.9145348819732666,0.7597,1.6072896591842174
195,0.789,1.3420888547897338,0.767,1.4717911592483521,0.7764,1.402830089187622,0.7223,2.1962701194763183,0.7773,1.457528437232971,0.7243,2.0621155044555666,0.7577,1.6403726893424988,0.7587,1.5490665832519532,0.7590874999999999,1.640257929623127
196,0.7757,1.4100862226486206,0.7134,2.10328095664978,0.7728,1.5411361042022704,0.7657,1.5625346105575562,0.7796,1.4359963832855225,0.7647,1.5221131339073182,0.7757,1.3962888908863067,0.7534,1.7485840417861938,0.762625,1.590002542990446
197,0.7844,1.302232417678833,0.7717,1.4895878841400148,0.7676,1.5985776021957399,0.7679,1.5803587356567383,0.7803,1.3970843168258666,0.7778,1.3801225545883178,0.7766,1.422057409095764,0.7687,1.6203767492294312,0.774375,1.4737997086763381
198,0.7864,1.3008076015472412,0.7683,1.499205227470398,0.7479,1.7664157583236695,0.765,1.573714046239853,0.7537,1.6590953064918519,0.7721,1.461248727607727,0.7806,1.3772810448646546,0.7555,1.7080567554473878,0.7661875,1.5432280584990978
199,0.7486,1.7291020904541015,0.7705,1.5524993322372436,0.765,1.5919724033355713,0.7601,1.6368678070068359,0.7648,1.4348792047500611,0.7554,1.5742916465759278,0.7875,1.3027696422576904,0.7503,1.615201908302307,0.762775,1.5546980043649672
200,0.7395,1.6543302366256714,0.7583,1.6119150175094605,0.7517,1.6837485752105712,0.7817,1.4526461907863617,0.7506,1.7140049034118652,0.7656,1.4962865796089173,0.7715,1.565988641166687,0.7774,1.3739407855987549,0.7620375,1.5691076162397861
